Date,Order_ID,Product_ID,Dest. Warehouse, Source Factory,Shipping Time (Expected),Shipping Time (Actual),Delay Risk?,Total No. of Pieces,No. of pieces sold,No. of Pieces Returned,Avg. Batch Rating
2023-09-13,O45544,P007,W007,F005,3,3,No,516,385,24,4.0
2023-09-13,O45545,P017,W005,F001,4,3,No,1292,1033,53,4.6
2023-09-13,O45546,P011,W011,F001,3,3,No,512,334,38,4.0
2023-09-13,O45547,P014,W010,F002,6,6,No,1134,702,85,4.0
2023-09-13,O45548,P002,W014,F003,5,4,No,1335,1095,41,3.7
2023-09-13,O45549,P004,W008,F003,4,4,No,1430,868,135,4.0
2023-09-13,O45550,P004,W019,F003,4,4,No,615,471,30,4.3
2023-09-13,O45551,P019,W014,F002,4,6,Yes,1561,1132,83,3.8
2023-09-13,O45552,P015,W005,F005,6,6,No,1250,948,70,4.8
2023-09-13,O45553,P008,W011,F001,3,1,No,1236,972,60,3.8
2023-09-13,O45554,P003,W004,F005,4,6,No,1149,734,97,4.8
2023-09-13,O45555,P005,W005,F001,4,4,No,1450,1162,43,3.6
2023-09-13,O45556,P011,W002,F001,6,4,No,1137,858,51,4.8
2023-09-13,O45557,P004,W014,F003,5,3,No,856,648,46,4.4
2023-09-13,O45558,P014,W006,F002,5,4,No,1338,961,91,4.4
2023-09-13,O45559,P019,W004,F002,3,4,Yes,1517,993,80,4.2
2023-09-13,O45560,P006,W007,F001,3,1,No,1287,868,90,5.0
2023-09-13,O45561,P009,W006,F002,5,7,Yes,1354,936,65,4.7
2023-09-13,O45562,P007,W020,F005,3,3,No,859,580,55,4.5
2023-09-13,O45563,P004,W013,F003,4,2,No,1492,1084,88,3.8
2023-09-13,O45564,P014,W014,F002,4,6,Yes,1051,821,46,4.6
2023-09-13,O45565,P003,W010,F005,4,3,No,978,651,66,4.5
2023-09-13,O45566,P021,W010,F001,4,5,Yes,1416,1169,44,3.9
2023-09-13,O45567,P013,W016,F002,5,5,No,1788,1287,112,4.6
2023-09-13,O45568,P010,W001,F005,3,3,No,1604,1093,82,4.5
2023-09-13,O45569,P008,W018,F001,3,3,No,1310,911,74,4.3
2023-09-13,O45570,P017,W019,F001,4,4,No,1564,1360,49,4.1
2023-09-13,O45571,P012,W016,F005,5,4,No,847,565,69,3.7
2023-09-13,O45572,P017,W013,F001,4,6,No,1362,1080,42,4.5
2023-09-13,O45573,P005,W011,F005,5,5,No,1879,1474,85,3.7
2023-09-13,O45574,P017,W017,F001,5,6,Yes,1672,1345,64,5.0
2023-09-13,O45575,P005,W016,F005,5,4,No,1440,1250,43,4.7
2023-09-13,O45576,P015,W003,F005,5,5,No,1368,1078,62,4.1
2023-09-13,O45577,P014,W020,F002,6,5,No,848,562,67,4.6
2023-09-13,O45578,P001,W010,F003,4,3,No,1534,1213,48,4.2
2023-09-13,O45579,P015,W006,F005,4,4,No,1507,1052,79,4.5
2023-09-13,O45580,P010,W006,F005,4,5,Yes,1158,700,100,4.1
2023-09-13,O45581,P006,W016,F001,6,5,No,1596,1134,100,4.1
2023-09-13,O45582,P022,W009,F003,4,5,Yes,869,632,51,4.1
2023-09-13,O45583,P002,W020,F003,4,5,Yes,1315,1081,55,3.7
2023-09-13,O45584,P016,W012,F001,3,4,Yes,933,692,55,4.2
2023-09-13,O45585,P001,W009,F003,4,4,No,1277,971,70,4.0
2023-09-13,O45586,P007,W019,F005,4,4,No,835,541,52,4.4
2023-09-13,O45587,P002,W013,F004,5,5,No,1966,1515,110,4.4
2023-09-13,O45588,P004,W005,F003,3,3,No,1225,755,115,4.0
2023-09-13,O45589,P001,W019,F003,4,3,No,1670,1446,53,3.6
2023-09-13,O45590,P012,W011,F005,5,7,Yes,1727,1373,79,4.9
2023-09-13,O45591,P016,W005,F001,4,4,No,1698,1144,115,3.8
2023-09-13,O45592,P007,W018,F005,4,4,No,1552,1233,68,4.8
2023-09-13,O45593,P006,W015,F001,5,5,No,616,428,32,4.4
2023-09-13,O45594,P005,W005,F005,6,6,No,1675,1427,41,3.9
2023-09-13,O45595,P017,W019,F002,6,7,Yes,991,810,28,4.3
2023-09-13,O45596,P004,W016,F003,5,4,No,599,396,35,4.6
2023-09-13,O45597,P018,W009,F003,4,6,Yes,1617,1170,71,3.9
2023-09-13,O45598,P011,W008,F001,3,3,No,611,462,35,4.1
2023-09-13,O45599,P014,W001,F002,4,4,No,610,474,25,4.0
2023-09-13,O45600,P019,W012,F002,5,5,No,915,640,55,3.7
2023-09-13,O45601,P001,W015,F003,3,2,No,1289,1112,43,4.0
2023-09-13,O45602,P001,W003,F003,4,6,Yes,1974,1637,76,3.7
2023-09-13,O45603,P011,W015,F001,5,5,No,979,595,63,4.9
2023-09-13,O45604,P008,W017,F001,5,5,No,601,415,37,4.5
2023-09-13,O45605,P017,W010,F001,4,5,Yes,1633,1387,39,4.1
2023-09-13,O45606,P016,W016,F001,6,7,Yes,578,396,33,3.8
2023-09-13,O45607,P013,W020,F002,6,7,Yes,884,612,61,4.0
2023-09-13,O45608,P009,W014,F002,4,4,No,571,416,30,4.4
2023-09-13,O45609,P017,W003,F001,4,4,No,1721,1205,77,4.5
2023-09-13,O45610,P017,W002,F001,6,6,No,982,846,20,4.3
2023-09-13,O45611,P015,W009,F005,6,8,No,969,739,42,4.5
2023-09-13,O45612,P013,W004,F002,3,3,No,903,595,47,5.0
2023-09-13,O45613,P012,W004,F005,4,3,No,1407,919,109,3.8
2023-09-13,O45614,P010,W013,F005,6,6,No,1679,1027,128,4.0
2023-09-13,O45615,P019,W006,F002,5,5,No,1426,1075,62,4.8
2023-09-13,O45616,P015,W012,F005,3,3,No,1202,753,94,4.5
2023-09-13,O45617,P013,W014,F002,4,6,No,1561,1166,67,3.5
2023-09-13,O45618,P019,W009,F002,4,3,No,1133,877,43,4.6
2023-09-13,O45619,P006,W001,F001,4,2,No,1060,829,44,5.0
2023-09-13,O45620,P016,W013,F001,4,5,Yes,801,607,31,4.2
2023-09-13,O45621,P006,W018,F001,3,2,No,1282,785,97,3.5
2023-09-13,O45622,P015,W004,F005,4,4,No,814,529,55,4.6
2023-09-13,O45623,P016,W018,F001,3,3,No,1643,1158,105,3.9
2023-09-13,O45624,P004,W009,F003,4,2,No,742,503,45,4.1
2023-09-13,O45625,P009,W003,F002,3,3,No,836,607,48,4.6
2023-09-13,O45626,P008,W008,F001,3,2,No,1412,906,88,4.4
2023-09-13,O45627,P016,W014,F001,3,5,No,1724,1334,59,3.6
2023-09-13,O45628,P013,W009,F002,4,5,Yes,765,509,60,4.1
2023-09-13,O45629,P018,W018,F003,5,7,Yes,1782,1452,69,3.8
2023-09-13,O45630,P016,W019,F001,4,3,No,1054,699,62,3.6
2023-09-13,O45631,P009,W019,F002,6,5,No,844,612,52,4.7
2023-09-13,O45632,P004,W001,F003,3,3,No,1446,1116,81,4.7
2023-09-13,O45633,P007,W006,F005,4,4,No,1529,918,143,3.7
2023-09-13,O45634,P007,W008,F005,4,4,No,1255,805,96,4.0
2023-09-13,O45635,P005,W015,F005,5,5,No,1158,989,38,4.7
2023-09-13,O45636,P007,W016,F005,5,4,No,1051,830,38,3.9
2023-09-13,O45637,P011,W019,F001,4,3,No,1627,1181,89,4.6
2023-09-13,O45638,P002,W002,F003,6,8,Yes,1632,1168,87,4.4
2023-09-13,O45639,P012,W014,F005,3,5,No,1014,802,42,4.5
2023-09-13,O45640,P004,W017,F003,4,4,No,963,708,51,4.6
2023-09-13,O45641,P013,W005,F002,4,2,No,1383,1057,53,3.8
2023-09-13,O45642,P001,W006,F003,3,3,No,1753,1440,76,4.2
2023-09-13,O45643,P012,W003,F005,5,5,No,612,465,26,4.8
2023-09-13,O45644,P005,W010,F005,4,5,No,1754,1449,48,4.3
2023-09-13,O45645,P005,W012,F005,3,4,Yes,1651,1187,104,4.0
2023-09-13,O45646,P003,W002,F005,5,7,Yes,1419,1064,70,4.2
2023-09-13,O45647,P018,W013,F003,4,4,No,1683,1345,62,3.8
2023-09-13,O45648,P006,W002,F001,6,5,No,1115,770,60,4.9
2023-09-13,O45649,P017,W018,F001,3,3,No,1089,880,40,4.4
2023-09-13,O45650,P002,W016,F003,5,7,Yes,1547,1130,90,4.5
2023-09-13,O45651,P006,W012,F001,3,3,No,622,418,49,4.2
2023-09-13,O45652,P022,W001,F005,3,5,Yes,742,518,55,3.6
2023-09-13,O45653,P003,W016,F005,5,4,No,906,677,52,4.3
2023-09-13,O45654,P014,W018,F002,3,2,No,1431,924,88,4.6
2023-09-13,O45655,P006,W011,F001,3,5,No,1746,1328,62,3.8
2023-09-13,O45656,P008,W012,F001,3,3,No,1245,800,86,4.4
2023-09-13,O45657,P018,W007,F003,6,8,Yes,1704,1309,76,3.6
2023-09-13,O45658,P010,W014,F005,3,3,No,596,381,48,3.9
2023-09-13,O45659,P018,W002,F003,6,6,No,1551,1107,80,4.1
2023-09-13,O45660,P012,W010,F005,4,6,Yes,1581,1160,104,5.0
2023-09-13,O45661,P001,W017,F001,5,6,Yes,1235,1080,34,4.5
2023-09-13,O45662,P001,W013,F003,4,5,Yes,1861,1361,121,4.3
2023-09-13,O45663,P013,W007,F002,4,3,No,1593,1141,98,4.0
2023-09-13,O45664,P011,W012,F001,3,3,No,1477,1136,85,4.8
2023-09-13,O45665,P018,W015,F003,3,3,No,1131,933,37,3.7
2023-09-13,O45666,P008,W009,F001,3,3,No,901,674,54,4.9
2023-09-13,O45667,P007,W003,F005,5,5,No,989,708,58,3.9
2023-09-13,O45668,P011,W020,F001,3,3,No,1191,840,73,4.7
2023-09-13,O45669,P019,W013,F002,6,7,Yes,503,326,43,4.5
2023-09-13,O45670,P002,W004,F003,6,6,No,1565,1277,71,4.1
2023-09-13,O45671,P012,W015,F005,5,4,No,659,461,42,4.8
2023-09-13,O45672,P013,W013,F002,6,5,No,760,518,58,4.3
2023-09-13,O45673,P004,W011,F003,3,5,No,612,455,28,4.5
2023-09-13,O45674,P010,W016,F005,5,4,No,1471,1040,98,3.6
2023-09-13,O45675,P011,W001,F001,4,4,No,591,404,37,3.9
2023-09-13,O45676,P002,W001,F003,3,4,Yes,1300,1100,47,4.3
2023-09-13,O45677,P013,W006,F002,5,5,No,870,535,56,3.7
2023-09-13,O45678,P008,W007,F001,3,2,No,1213,830,58,4.6
2023-09-13,O45679,P018,W003,F003,4,4,No,1921,1626,55,4.3
2023-09-13,O45680,P001,W008,F003,4,6,Yes,1612,1149,100,4.8
2023-09-13,O45681,P007,W012,F005,3,4,Yes,1067,767,69,4.5
2023-09-13,O45682,P015,W018,F005,4,4,No,743,589,37,4.6
2023-09-13,O45683,P006,W020,F002,6,5,No,1363,1032,79,3.9
2023-09-13,O45684,P006,W010,F001,4,5,Yes,1795,1095,147,3.8
2023-09-13,O45685,P017,W015,F001,5,4,No,1871,1333,128,4.6
2023-09-13,O45686,P005,W019,F005,4,5,Yes,1519,1205,75,4.8
2023-09-13,O45687,P016,W011,F001,3,3,No,1349,1004,52,4.1
2023-09-13,O45688,P019,W002,F002,3,3,No,674,419,54,3.7
2023-09-13,O45689,P017,W012,F001,3,5,Yes,1616,1214,74,4.5
2023-09-13,O45690,P018,W001,F003,3,3,No,1096,939,34,4.7
2023-09-13,O45691,P014,W011,F002,6,6,No,889,536,82,4.8
2023-09-13,O45692,P016,W012,F005,3,3,No,722,482,57,4.3
2023-09-13,O45693,P014,W016,F002,5,4,No,739,488,41,3.8
2023-09-13,O45694,P018,W011,F003,3,2,No,1263,1010,38,4.0
2023-09-13,O45695,P002,W005,F003,3,3,No,1204,870,55,4.4
2023-09-13,O45696,P013,W003,F002,3,2,No,1349,1017,52,3.6
2023-09-13,O45697,P013,W019,F002,6,6,No,1735,1362,77,4.7
2023-09-13,O45698,P012,W017,F005,6,5,No,516,391,28,3.8
2023-09-13,O45699,P008,W003,F001,4,4,No,561,367,35,3.6
2023-09-13,O45700,P009,W018,F002,3,4,No,1292,973,63,4.4
2023-09-13,O45701,P003,W009,F005,6,6,No,945,586,76,3.9
2023-09-13,O45702,P024,W011,F001,3,3,No,954,759,33,4.7
2023-09-13,O45703,P007,W002,F005,5,7,Yes,1260,843,87,3.7
2023-09-13,O45704,P005,W002,F005,5,7,No,1034,837,36,3.7
2023-09-13,O45705,P020,W014,F001,3,2,No,1433,939,107,4.8
2023-09-13,O45706,P007,W001,F005,3,4,Yes,811,560,60,4.8
2023-09-14,O45707,P009,W014,F002,4,5,No,1717,1251,70,4.1
2023-09-14,O45708,P013,W018,F002,3,4,Yes,822,630,38,3.6
2023-09-14,O45709,P002,W011,F003,3,5,Yes,1792,1597,44,4.4
2023-09-14,O45710,P003,W019,F005,4,2,No,1466,1161,46,4.3
2023-09-14,O45711,P016,W016,F001,6,7,Yes,1144,867,58,4.9
2023-09-14,O45712,P001,W009,F003,4,3,No,951,755,45,4.8
2023-09-14,O45713,P010,W001,F005,3,3,No,1510,1108,73,4.9
2023-09-14,O45714,P004,W006,F003,3,5,Yes,675,516,30,3.5
2023-09-14,O45715,P016,W002,F001,6,6,No,998,704,70,3.7
2023-09-14,O45716,P018,W010,F003,4,4,No,1054,926,29,3.9
2023-09-14,O45717,P009,W011,F002,6,8,No,1781,1247,110,4.6
2023-09-14,O45718,P009,W017,F002,6,5,No,1067,817,51,4.5
2023-09-14,O45719,P016,W004,F001,6,5,No,1271,799,113,3.7
2023-09-14,O45720,P008,W011,F001,3,3,No,1460,919,113,3.7
2023-09-14,O45721,P002,W001,F003,3,4,No,1806,1520,65,4.8
2023-09-14,O45722,P010,W020,F005,3,5,Yes,628,496,29,4.6
2023-09-14,O45723,P006,W020,F001,3,3,No,1357,1037,77,3.5
2023-09-14,O45724,P003,W013,F005,6,7,Yes,1635,1299,76,4.4
2023-09-14,O45725,P006,W016,F001,6,7,Yes,791,532,49,4.2
2023-09-14,O45726,P017,W003,F001,4,2,No,1579,1407,36,4.0
2023-09-14,O45727,P010,W009,F005,6,5,No,594,371,41,4.3
2023-09-14,O45728,P003,W012,F005,3,3,No,1120,841,60,5.0
2023-09-14,O45729,P012,W011,F005,5,4,No,1211,793,68,4.3
2023-09-14,O45730,P003,W006,F005,4,4,No,1414,966,107,4.9
2023-09-14,O45731,P001,W006,F003,3,4,Yes,1960,1390,107,4.1
2023-09-14,O45732,P017,W017,F001,5,6,Yes,1160,957,34,4.2
2023-09-14,O45733,P019,W002,F002,3,5,Yes,1686,1324,55,4.9
2023-09-14,O45734,P024,W004,F003,6,6,No,1507,1075,70,4.6
2023-09-14,O45735,P009,W019,F002,6,6,No,1174,759,83,3.9
2023-09-14,O45736,P010,W007,F005,3,3,No,1527,1089,80,4.4
2023-09-14,O45737,P011,W008,F001,3,3,No,1302,884,64,4.2
2023-09-14,O45738,P010,W014,F005,3,3,No,1172,865,70,4.5
2023-09-14,O45739,P004,W017,F003,4,3,No,870,548,65,4.5
2023-09-14,O45740,P003,W004,F005,4,5,Yes,1179,825,81,4.5
2023-09-14,O45741,P012,W004,F005,4,5,Yes,1082,710,82,3.9
2023-09-14,O45742,P030,W015,F005,5,6,No,626,397,54,4.2
2023-09-14,O45743,P004,W019,F003,4,4,No,1581,1149,68,4.6
2023-09-14,O45744,P012,W006,F005,4,2,No,1223,932,57,4.6
2023-09-14,O45745,P011,W013,F001,4,4,No,557,385,27,4.2
2023-09-14,O45746,P006,W015,F001,5,7,Yes,519,375,30,3.9
2023-09-14,O45747,P016,W012,F005,3,3,No,1224,754,88,4.1
2023-09-14,O45748,P005,W013,F005,6,6,No,913,800,25,4.9
2023-09-14,O45749,P005,W001,F005,3,2,No,1384,1206,39,4.4
2023-09-14,O45750,P001,W019,F003,4,6,Yes,1887,1574,69,4.6
2023-09-14,O45751,P008,W015,F001,5,6,No,1771,1161,144,4.6
2023-09-14,O45752,P019,W011,F002,6,6,No,1268,892,78,3.6
2023-09-14,O45753,P003,W007,F005,3,4,Yes,1507,930,122,3.6
2023-09-14,O45754,P009,W002,F002,3,3,No,608,396,40,5.0
2023-09-14,O45755,P012,W008,F005,4,5,No,1663,1244,81,4.8
2023-09-14,O45756,P012,W005,F005,6,7,Yes,1680,1119,115,3.9
2023-09-14,O45757,P019,W006,F002,5,7,Yes,544,381,38,4.9
2023-09-14,O45758,P018,W008,F003,4,5,Yes,972,802,26,4.0
2023-09-14,O45759,P018,W015,F003,3,4,Yes,1388,1127,52,4.0
2023-09-14,O45760,P011,W003,F001,4,5,No,904,704,39,4.8
2023-09-14,O45761,P011,W009,F001,3,2,No,973,687,60,4.9
2023-09-14,O45762,P013,W005,F002,4,4,No,1504,1145,71,4.9
2023-09-14,O45763,P002,W002,F001,6,6,No,1871,1350,78,4.7
2023-09-14,O45764,P007,W012,F005,3,3,No,508,387,23,3.7
2023-09-14,O45765,P013,W009,F002,4,5,Yes,1727,1334,96,3.9
2023-09-14,O45766,P002,W015,F003,3,3,No,1337,1013,69,4.4
2023-09-14,O45767,P010,W002,F005,5,3,No,1345,931,102,4.1
2023-09-14,O45768,P003,W017,F005,6,6,No,1113,848,59,4.2
2023-09-14,O45769,P007,W006,F005,4,4,No,623,472,29,3.7
2023-09-14,O45770,P005,W019,F005,4,4,No,1041,855,34,3.6
2023-09-14,O45771,P002,W013,F003,4,3,No,1457,1252,34,3.8
2023-09-14,O45772,P016,W009,F001,3,3,No,1768,1393,76,4.1
2023-09-14,O45773,P004,W020,F003,4,3,No,1382,847,99,3.5
2023-09-14,O45774,P005,W015,F005,5,4,No,1951,1552,85,3.5
2023-09-14,O45775,P008,W012,F001,3,2,No,1149,830,68,3.8
2023-09-14,O45776,P010,W006,F005,4,3,No,962,694,45,3.6
2023-09-14,O45777,P014,W017,F002,6,8,Yes,1759,1104,147,4.2
2023-09-14,O45778,P009,W004,F002,3,4,Yes,844,580,64,4.0
2023-09-14,O45779,P008,W017,F001,5,5,No,907,721,42,4.3
2023-09-14,O45780,P010,W008,F005,4,4,No,585,368,49,4.4
2023-09-14,O45781,P012,W016,F005,5,4,No,1366,840,111,4.8
2023-09-14,O45782,P019,W015,F002,6,4,No,995,664,63,4.9
2023-09-14,O45783,P008,W009,F001,3,3,No,769,549,34,4.6
2023-09-14,O45784,P006,W008,F001,3,4,No,1569,1086,111,3.7
2023-09-14,O45785,P015,W012,F005,3,5,Yes,1662,1071,106,4.6
2023-09-14,O45786,P018,W004,F003,6,8,Yes,1431,1236,36,3.9
2023-09-14,O45787,P013,W003,F002,3,3,No,1053,836,35,4.2
2023-09-14,O45788,P002,W007,F003,6,8,Yes,1943,1487,113,5.0
2023-09-14,O45789,P007,W010,F005,4,4,No,1726,1344,85,3.9
2023-09-14,O45790,P001,W010,F003,4,4,No,1209,961,43,4.3
2023-09-14,O45791,P003,W001,F005,3,4,Yes,597,363,58,3.7
2023-09-14,O45792,P017,W019,F002,6,6,No,1576,1241,74,4.3
2023-09-14,O45793,P014,W020,F002,6,7,Yes,1770,1345,101,3.7
2023-09-14,O45794,P017,W006,F001,3,5,Yes,1755,1439,69,4.0
2023-09-14,O45795,P016,W019,F001,4,5,Yes,1076,758,56,4.0
2023-09-14,O45796,P005,W011,F005,5,7,Yes,1889,1482,100,4.8
2023-09-14,O45797,P018,W018,F003,5,7,Yes,1164,1004,28,3.7
2023-09-14,O45798,P013,W014,F002,4,4,No,1525,1124,64,4.8
2023-09-14,O45799,P006,W004,F001,6,6,No,1419,968,69,3.8
2023-09-14,O45800,P018,W012,F003,5,6,Yes,1433,1189,46,4.3
2023-09-14,O45801,P013,W001,F002,4,4,No,1001,669,65,4.6
2023-09-14,O45802,P012,W017,F005,6,4,No,599,410,36,4.1
2023-09-14,O45803,P004,W008,F003,4,5,No,638,489,27,4.0
2023-09-14,O45804,P007,W004,F005,4,4,No,961,627,67,4.2
2023-09-14,O45805,P006,W009,F001,3,3,No,1117,704,73,4.6
2023-09-14,O45806,P002,W009,F003,4,4,No,1736,1443,51,3.7
2023-09-14,O45807,P011,W001,F001,4,4,No,1336,853,76,3.5
2023-09-14,O45808,P001,W008,F003,4,5,Yes,1906,1393,117,3.9
2023-09-14,O45809,P005,W004,F005,4,4,No,1055,812,46,4.2
2023-09-14,O45810,P017,W013,F001,4,5,Yes,1830,1483,67,4.3
2023-09-14,O45811,P005,W002,F005,5,5,No,1010,898,25,3.8
2023-09-14,O45812,P006,W014,F001,3,2,No,687,459,41,3.7
2023-09-14,O45813,P010,W011,F005,5,6,Yes,1653,1092,127,4.0
2023-09-14,O45814,P004,W001,F003,3,4,No,1057,721,51,4.0
2023-09-14,O45815,P004,W007,F003,6,5,No,1575,1081,117,4.0
2023-09-14,O45816,P018,W011,F003,3,4,No,1238,1006,41,3.5
2023-09-14,O45817,P016,W015,F001,5,6,Yes,1389,986,64,3.6
2023-09-14,O45818,P012,W013,F005,6,8,Yes,1541,1203,71,4.1
2023-09-14,O45819,P003,W014,F005,3,2,No,601,478,29,3.7
2023-09-14,O45820,P010,W013,F005,6,5,No,575,455,27,3.6
2023-09-14,O45821,P006,W005,F001,4,3,No,853,533,52,4.2
2023-09-14,O45822,P012,W009,F005,6,5,No,879,663,43,4.4
2023-09-14,O45823,P018,W005,F003,3,5,Yes,1877,1445,92,4.3
2023-09-14,O45824,P016,W007,F001,3,3,No,763,502,45,3.9
2023-09-14,O45825,P006,W001,F001,4,5,Yes,611,445,30,4.6
2023-09-14,O45826,P001,W018,F003,5,5,No,1123,967,36,4.7
2023-09-14,O45827,P003,W016,F005,5,3,No,1222,945,43,4.6
2023-09-14,O45828,P009,W012,F002,5,5,No,1445,867,127,4.9
2023-09-14,O45829,P003,W009,F005,6,6,No,1542,1078,75,3.8
2023-09-14,O45830,P005,W010,F005,4,3,No,1548,1268,51,4.8
2023-09-14,O45831,P014,W006,F002,5,7,No,1788,1370,72,3.8
2023-09-14,O45832,P007,W002,F005,5,5,No,740,584,24,4.1
2023-09-14,O45833,P003,W003,F005,5,5,No,1472,1088,67,3.7
2023-09-14,O45834,P010,W005,F005,6,6,No,931,649,55,3.5
2023-09-14,O45835,P005,W014,F005,3,4,Yes,1092,783,54,4.7
2023-09-14,O45836,P004,W013,F003,4,3,No,533,374,37,4.0
2023-09-14,O45837,P019,W019,F002,6,8,Yes,1032,679,73,4.6
2023-09-14,O45838,P005,W005,F005,6,7,Yes,1949,1611,53,4.6
2023-09-14,O45839,P008,W005,F001,4,3,No,1521,987,111,4.5
2023-09-14,O45840,P022,W009,F003,4,4,No,1405,1097,49,3.6
2023-09-14,O45841,P015,W019,F005,4,4,No,700,452,47,4.3
2023-09-14,O45842,P003,W011,F005,5,4,No,1514,1027,85,4.2
2023-09-14,O45843,P015,W004,F005,4,4,No,1674,1209,98,4.2
2023-09-14,O45844,P004,W014,F003,5,3,No,524,315,32,4.7
2023-09-14,O45845,P008,W004,F001,6,5,No,1249,994,59,3.5
2023-09-14,O45846,P019,W009,F002,4,4,No,504,357,30,4.2
2023-09-14,O45847,P009,W008,F002,4,3,No,552,391,24,4.7
2023-09-14,O45848,P004,W012,F003,5,5,No,1786,1354,71,4.7
2023-09-14,O45849,P007,W005,F005,6,8,Yes,1752,1278,74,4.8
2023-09-14,O45850,P006,W002,F001,6,7,No,740,586,34,3.6
2023-09-14,O45851,P024,W011,F001,3,3,No,1694,1418,58,4.7
2023-09-14,O45852,P002,W008,F003,4,5,Yes,1309,1037,56,4.5
2023-09-14,O45853,P013,W017,F002,6,6,No,1167,845,50,4.1
2023-09-14,O45854,P013,W002,F002,3,2,No,946,579,77,5.0
2023-09-14,O45855,P002,W020,F003,4,3,No,1171,823,66,3.7
2023-09-14,O45856,P002,W014,F003,5,4,No,953,812,27,4.1
2023-09-14,O45857,P014,W001,F002,4,5,Yes,1787,1291,113,3.9
2023-09-14,O45858,P014,W005,F002,4,4,No,673,406,47,4.2
2023-09-14,O45859,P011,W014,F001,3,4,Yes,1510,911,127,4.3
2023-09-14,O45860,P011,W012,F001,3,2,No,1722,1230,114,4.3
2023-09-14,O45861,P007,W018,F005,4,4,No,1675,1195,81,3.8
2023-09-14,O45862,P002,W004,F003,6,5,No,1329,1006,70,4.2
2023-09-14,O45863,P014,W002,F002,3,5,No,981,767,45,4.7
2023-09-14,O45864,P007,W015,F005,5,5,No,602,410,43,4.2
2023-09-14,O45865,P014,W009,F002,4,6,No,1578,1134,92,4.9
2023-09-14,O45866,P010,W015,F005,5,5,No,1548,1069,77,3.7
2023-09-14,O45867,P009,W009,F002,4,3,No,1489,1140,72,3.5
2023-09-14,O45868,P016,W001,F001,4,4,No,590,409,42,4.9
2023-09-14,O45869,P001,W004,F003,6,8,No,1891,1605,57,4.5
2023-09-14,O45870,P017,W010,F001,4,4,No,1614,1142,105,4.9
2023-09-14,O45871,P011,W007,F001,3,3,No,601,434,30,4.0
2023-09-14,O45872,P013,W016,F002,5,5,No,534,379,26,3.7
2023-09-14,O45873,P008,W010,F001,4,6,Yes,1476,1067,83,4.6
2023-09-14,O45874,P010,W003,F005,5,4,No,1062,770,54,4.7
2023-09-14,O45875,P005,W016,F005,5,5,No,1769,1373,64,4.0
2023-09-14,O45876,P016,W020,F001,3,2,No,1238,830,91,4.2
2023-09-14,O45877,P015,W005,F005,6,6,No,1693,1093,138,3.8
2023-09-14,O45878,P004,W011,F003,3,1,No,1023,761,41,4.6
2023-09-14,O45879,P017,W012,F001,3,3,No,1966,1707,41,4.6
2023-09-14,O45880,P015,W016,F005,5,5,No,532,363,27,4.6
2023-09-14,O45881,P014,W011,F002,6,6,No,1259,917,81,4.5
2023-09-14,O45882,P002,W018,F003,5,7,Yes,1547,1329,39,4.4
2023-09-14,O45883,P002,W013,F004,5,5,No,1921,1635,68,4.6
2023-09-14,O45884,P017,W001,F001,4,5,Yes,1863,1606,44,4.7
2023-09-14,O45885,P016,W006,F001,3,4,No,1340,1054,60,4.5
2023-09-14,O45886,P002,W003,F003,4,3,No,1721,1521,30,4.9
2023-09-14,O45887,P010,W018,F005,4,4,No,1564,1219,61,4.3
2023-09-14,O45888,P011,W015,F001,5,4,No,509,397,18,4.7
2023-09-14,O45889,P014,W012,F002,5,6,Yes,586,354,43,3.6
2023-09-14,O45890,P011,W002,F001,6,7,No,977,767,39,4.4
2023-09-14,O45891,P004,W018,F003,5,5,No,1338,836,81,4.8
2023-09-14,O45892,P007,W019,F005,4,4,No,731,559,30,3.6
2023-09-14,O45893,P001,W012,F003,5,6,Yes,1616,1183,89,5.0
2023-09-14,O45894,P009,W016,F002,5,5,No,900,682,38,4.5
2023-09-14,O45895,P032,W008,F002,4,4,No,1664,1169,93,4.0
2023-09-14,O45896,P004,W003,F003,4,5,Yes,556,422,27,4.1
2023-09-14,O45897,P016,W003,F001,4,4,No,814,590,50,4.6
2023-09-14,O45898,P004,W005,F003,3,1,No,747,554,40,4.8
2023-09-14,O45899,P007,W014,F005,3,5,Yes,1469,1093,92,4.3
2023-09-14,O45900,P005,W003,F005,5,3,No,1266,946,62,3.6
2023-09-14,O45901,P005,W012,F005,3,3,No,1739,1467,44,4.1
2023-09-14,O45902,P017,W009,F001,3,3,No,1714,1457,56,4.3
2023-09-14,O45903,P015,W011,F005,5,5,No,872,692,33,4.0
2023-09-14,O45904,P009,W006,F002,5,4,No,1212,883,80,4.9
2023-09-14,O45905,P003,W018,F005,4,6,Yes,1635,1116,112,3.9
2023-09-14,O45906,P005,W006,F005,4,5,Yes,1923,1690,42,4.9
2023-09-14,O45907,P012,W018,F005,4,4,No,1100,877,54,4.8
2023-09-14,O45908,P017,W004,F001,6,6,No,1585,1233,57,3.9
2023-09-14,O45909,P001,W020,F003,4,5,Yes,1748,1482,66,4.3
2023-09-14,O45910,P015,W001,F005,3,4,No,1688,1221,101,4.7
2023-09-14,O45911,P018,W009,F003,4,3,No,1376,1168,34,4.1
2023-09-14,O45912,P010,W004,F005,4,4,No,1587,1046,112,4.2
